latitude,longitude,length,cul_matl,cul_type,Soil_Drainage_Class,Soil_Moisture,Soil_pH,Soil_Elec_Conductivity,Soil_Surface_Texture,Flooding_Frequency,State,Age,Cul_rating
40.088047,-108.775735,51,Unreinforced Concrete,Box,Well drained,13.8,8.4,5.7,Loam,Occasional,Colorado,32,3
40.132382,-105.102384,39,Unreinforced Concrete,Box,Well drained,17.6,8.1,0.5,Clay loam,None,Colorado,32,2
40.07699,-105.102329,25,Unreinforced Concrete,Box,Well drained,14.4,8.2,0.4,Loam,None,Colorado,32,3
39.742287,-104.615389,53.1,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,32,3
39.742079,-104.616873,27,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,32,3
39.115315,-104.170765,32,Unreinforced Concrete,Box,Well drained,19.7,7.9,0.8,Clay loam,None,Colorado,32,2
39.225373,-102.874385,21.7,Unreinforced Concrete,Box,Well drained,14.3,8.2,1.8,Sandy clay loam,None,Colorado,32,3
38.80231,-104.800341,21,Unreinforced Concrete,Box,Well drained,13.9,7.9,1,Variable,None,Colorado,32,2
38.522329,-105.983481,54.2,Steel plate,Arch,Poorly drained,2.1,7.2,0,Variable,Frequent,Colorado,44,2
38.77525,-104.814566,21.7,Unreinforced Concrete,Box,Well drained,18.7,8.4,7.6,Silty clay loam,None,Colorado,32,2
37.557046,-102.48996,72,Unreinforced Concrete,Box,Somewhat excessively drained,8,7.6,1,Sandy loam,Occasional,Colorado,32,3
40.654261,-105.179728,82,Unreinforced Concrete,Box,Somewhat poorly drained,10.5,8.2,1.2,Clay loam,Occasional,Colorado,31,2
40.173071,-104.816116,32,Unreinforced Concrete,Box,Well drained,6.8,7.6,0,Loam,None,Colorado,31,3
40.007164,-104.41452,85.2,Unreinforced Concrete,Box,Well drained,13.7,7.7,0.1,Loam,rare,Colorado,31,3
37.619583,-107.812316,28.9,Corrugated Steel,Round,Poorly drained,23.1,7.9,0.1,Clay loam,Occasional,Colorado,42,2
39.153513,-103.506471,69,Unreinforced Concrete,Box,Well drained,20.4,8,4.5,Clay loam,None,Colorado,31,2
38.999573,-103.284914,33.5,Unreinforced Concrete,Box,Well drained,22.7,8.2,1.5,Clay loam,None,Colorado,31,2
38.982386,-103.263181,68,Unreinforced Concrete,Box,Well drained,22.7,8.2,1.5,Clay loam,None,Colorado,31,2
38.238173,-105.085372,84,Unreinforced Concrete,Box,Well drained,13.3,7.3,0.7,Loam,None,Colorado,31,3
40.531036,-107.436302,68.1,Unreinforced Concrete,Box,Well drained,7.3,8.5,2.8,Sandy loam,rare,Colorado,30,3
40.580872,-104.638325,94.4,Unreinforced Concrete,Box,Well drained,14.1,9.1,16.1,Fine sandy loam,None,Colorado,30,1
40.580781,-104.634531,26,Unreinforced Concrete,Box,Well drained,6.4,8.2,1.9,Sandy loam,None,Colorado,30,3
40.494,-107.2676,45.3,Reinforced Concrete,Box,Moderately well drained,14.1,7.5,1,Loam,rare,Colorado,30,2
40.179953,-106.914015,55,Unreinforced Concrete,Box,Well drained,5.8,8,1,Stony loam,None,Colorado,30,2
40.007568,-105.275029,26.2,Unreinforced Concrete,Box,Well drained,3.2,6.9,0,Very cobbly sandy loam,None,Colorado,30,2
40.073082,-104.231543,62,Unreinforced Concrete,Box,Well drained,13.7,7.7,0.1,Loam,rare,Colorado,30,3
38.81319,-104.790769,29.8,Unreinforced Concrete,Box,Somewhat excessively drained,4.8,7,0,Loamy sand,None,Colorado,30,2
38.933085,-103.200925,58,Unreinforced Concrete,Box,Well drained,23.2,8.5,7,Clay loam,None,Colorado,30,2
38.517256,-106.785165,41,Unreinforced Concrete,Box,Poorly drained,7.4,7.4,0,Slightly decomposed plant material,rare,Colorado,30,3
40.780082,-103.0136,42.5,Unreinforced Concrete,Box,Somewhat poorly drained,10.4,8.1,1,Clay loam,Occasional,Colorado,29,2
40.836905,-102.866975,43,Unreinforced Concrete,Box,Moderately well drained,22.3,8.4,9.4,Clay loam,None,Colorado,29,1
40.726269,-106.29037,42.4,Unreinforced Concrete,Box,Very poorly drained,11.8,6.1,1.7,Loam,Frequent,Colorado,29,3
39.961318,-105.090006,25,Unreinforced Concrete,Box,Well drained,18.9,7.8,0,Sandy clay loam,None,Colorado,29,3
39.761991,-105.002867,58,Reinforced Concrete,Box,Well drained,13.3,7.3,0.7,Loam,None,Colorado,29,2
39.812506,-104.989343,21,Reinforced Concrete,Box,Somewhat excessively drained,5.7,7.9,1.3,Extremely gravelly sand,Occasional,Colorado,29,3
39.812509,-104.990078,21,Reinforced Concrete,Box,Somewhat excessively drained,5.7,7.9,0,Extremely gravelly sand,None,Colorado,29,3
39.812491,-104.987592,29.7,Reinforced Concrete,Box,Somewhat excessively drained,5.7,7.9,1.3,Loam,Occasional,Colorado,29,3
39.61588,-105.232106,21,Unreinforced Concrete,Box,Well drained,4.7,6.3,0,Very cobbly sandy loam,None,Colorado,29,2
39.615698,-105.234141,42.3,Unreinforced Concrete,Box,Well drained,1.4,5.8,0,Gravelly loamy sand,None,Colorado,29,3
39.733331,-104.363668,114,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,29,3
39.73296,-104.363848,114.2,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,29,3
38.815414,-104.785082,57,Unreinforced Concrete,Box,Well drained,19.8,8.2,4.4,Clay loam,None,Colorado,29,2
38.849752,-103.373925,43.6,Unreinforced Concrete,Box,Well drained,23.2,8.5,7,Clay loam,None,Colorado,29,4
38.83689,-103.077344,28,Reinforced Concrete,Box,Well drained,16.5,8.2,0.9,Loam,None,Colorado,29,3
38.764064,-102.332065,84.7,Unreinforced Concrete,Box,Well drained,13.3,8.1,4,Loam,Occasional,Colorado,29,2
38.437091,-105.254766,59,Unreinforced Concrete,Box,Moderately well drained,7.2,8.2,5.2,Loam,Occasional,Colorado,29,3
38.25833,-104.874999,22,Unreinforced Concrete,Box,Well drained,11.2,8.2,0.5,Channery loam,None,Colorado,29,3
39.137094,-104.065116,30,Corrugated Steel,Round,Well drained,20.5,8.2,0.1,Clay loam,None,Colorado,37,3
38.258228,-104.838855,35.5,Unreinforced Concrete,Box,Well drained,13.6,8.3,2,Silt loam,None,Colorado,29,3
38.253094,-104.29324,118,Unreinforced Concrete,Box,Well drained,13.6,8.3,2,Silt loam,None,Colorado,29,3
39.73423,-103.849285,87,Corrugated Steel,Round,Well drained,12.8,8.4,1.8,Loam,Occasional,Colorado,36,3
38.278124,-103.748535,21,Unreinforced Concrete,Box,Well drained,24.3,8.3,5,Clay,Occasional,Colorado,29,3
38.100647,-105.457439,21,Unreinforced Concrete,Box,Well drained,10.5,7.2,0,Sandy loam,None,Colorado,29,4
38.828371,-103.028487,24,Corrugated Steel,Round,Well drained,14.1,8.4,0.1,Loam,None,Colorado,36,3
37.737873,-104.506234,49,Unreinforced Concrete,Box,Well drained,9.4,7.9,0.7,Sandy loam,None,Colorado,29,2
39.965319,-105.09006,32,Unreinforced Concrete,Box,Well drained,18.9,7.8,0,Sandy clay loam,None,Colorado,28,2
38.422757,-107.85765,45.7,Unreinforced Concrete,Box,Well drained,5.6,8.2,1,Gravelly loam,None,Colorado,28,3
37.7553,-106.148863,62,Unreinforced Concrete,Box,Moderately well drained,3.6,7.9,3.3,Gravelly sandy loam,None,Colorado,28,3
37.183923,-104.483491,65,Unreinforced Concrete,Box,Well drained,15.3,8.3,1.6,Silt loam,None,Colorado,28,2
39.199358,-103.577207,120,Unreinforced Concrete,Box,Well drained,13.2,8.1,4.8,Loam,rare,Colorado,27,2
39.214939,-102.277715,42.7,Unreinforced Concrete,Box,Well drained,12.7,7.6,1,Silt loam,rare,Colorado,27,2
38.829768,-104.72177,49.6,Unreinforced Concrete,Box,Well drained,8.9,7,0.1,Sandy loam,None,Colorado,27,3
38.829805,-104.721443,52,Unreinforced Concrete,Box,Well drained,8.9,7,0.1,Sandy loam,None,Colorado,27,3
38.83031,-104.720216,54.5,Unreinforced Concrete,Box,Well drained,8.9,7,0.1,Sandy loam,None,Colorado,27,3
38.83883,-104.716225,55.4,Unreinforced Concrete,Box,Somewhat excessively drained,4.8,7,0,Loamy sand,None,Colorado,27,3
38.896953,-102.351878,41,Unreinforced Concrete,Box,Well drained,7.4,7.9,0.7,Sandy loam,None,Colorado,27,2
38.327662,-107.78013,38,Unreinforced Concrete,Box,Well drained,12,8,3.5,Gravelly loam,None,Colorado,27,2
38.9505416,-104.8054166,37.7,Unreinforced Concrete,Box,Well drained,5.8,6.7,0,Sandy loam,None,Colorado,27,3
39.772908,-105.235824,41,Unreinforced Concrete,Box,Somewhat excessively drained,2.3,7.2,0,Variable,Occasional,Colorado,26,2
39.986813,-105.098847,20,Reinforced Concrete,Box,Well drained,12.9,8,0.1,Sandy loam,None,Colorado,26,2
38.9561,-102.3524,38,Unreinforced Concrete,Box,Excessively drained,2,7.7,2.5,Loamy sand,Occasional,Colorado,26,3
40.801076,-107.548305,24,Reinforced Concrete,Box,Well drained,13.9,8.3,1.9,Fine sandy loam,rare,Colorado,25,2
40.4191,-105.1775,26.8,Unreinforced Concrete,Box,Well drained,12.4,7.2,0,Loam,rare,Colorado,25,2
40.168255,-108.401207,43.7,Unreinforced Concrete,Box,Well drained,14.3,8.9,23.4,Loam,None,Colorado,25,4
38.826609,-103.01693,24,Corrugated Steel,Round,Well drained,16.5,8.2,0.9,Loam,None,Colorado,36,3
40.012743,-105.102718,20.2,Unreinforced Concrete,Box,Well drained,12,8,0.1,Sandy loam,None,Colorado,25,3
39.413635,-102.259256,40.8,Unreinforced Concrete,Box,Well drained,12.7,7.6,1,Silt loam,rare,Colorado,25,2
39.47763,-102.25896,162,Unreinforced Concrete,Box,Well drained,13.1,7.9,0,Loam,rare,Colorado,25,2
37.244724,-102.615361,146.7,Unreinforced Concrete,Box,Excessively drained,2.7,8,0.9,Sand,Frequent,Colorado,25,3
40.885048,-107.593383,34,Reinforced Concrete,Box,Well drained,13.9,8.3,1.9,Fine sandy loam,rare,Colorado,24,3
40.408183,-105.152944,72,Unreinforced Concrete,Box,Somewhat poorly drained,9.1,7.9,0,Fine sandy loam,Occasional,Colorado,24,2
40.40624,-104.834419,26,Unreinforced Concrete,Box,Well drained,6.3,7.9,0,Fine sandy loam,None,Colorado,23,2
39.756142,-104.463992,28,Corrugated Steel,Round,Well drained,17.1,8.1,0.5,Loam,None,Colorado,39,2
37.810746,-109.022314,25,Corrugated Steel,Round,Well drained,15.3,7.6,1,Loam,rare,Colorado,52,1
40.359671,-104.484272,25,Unreinforced Concrete,Box,Well drained,13.5,8.1,1,Clay loam,None,Colorado,23,2
40.23407,-105.10208,31.9,Unreinforced Concrete,Box,Well drained,20.5,8.1,2,Clay,None,Colorado,23,2
40.247176,-104.079052,83,Unreinforced Concrete,Box,Well drained,13.7,7.7,0.1,Loam,rare,Colorado,23,3
39.849223,-105.233565,25.6,Unreinforced Concrete,Box,Well drained,24.8,8.4,1.9,Clay,None,Colorado,23,2
39.893809,-105.024882,21,Unreinforced Concrete,Box,Well drained,15.8,8.2,0.5,Loam,None,Colorado,23,4
39.66502,-105.241826,32,Unreinforced Concrete,Box,Well drained,6.9,6.7,0,Very cobbly sandy loam,None,Colorado,23,2
39.619122,-105.017346,21,Unreinforced Concrete,Box,Poorly drained,7.2,7.5,0.2,Loam,Occasional,Colorado,23,2
39.734457,-104.333773,46.3,Reinforced Concrete,Round,Well drained,13.9,8,0.8,Silt loam,None,Colorado,23,3
38.939605,-104.599047,24.5,Unreinforced Concrete,Box,Well drained,2.8,6.9,0,Gravelly sandy loam,None,Colorado,23,3
38.931005,-104.61197,37.4,Unreinforced Concrete,Box,Somewhat excessively drained,4.8,7,0,Loamy sand,None,Colorado,23,4
38.306447,-104.608966,25.8,Unreinforced Concrete,Box,Somewhat excessively drained,5.8,7.6,0.6,Fine sandy loam,Frequent,Colorado,23,3
37.792714,-102.611573,73.4,Unreinforced Concrete,Box,Somewhat excessively drained,8,7.6,1,Sandy loam,Occasional,Colorado,23,3
37.00808,-107.872098,20,Unreinforced Concrete,Box,Well drained,7.1,7.9,0,Sandy loam,None,Colorado,23,3
37.58492222,-108.1628778,26.8,Reinforced Concrete,Box,Well drained,11.6,7.5,0,Loam,None,Colorado,23,4
40.407005,-104.832192,22,Unreinforced Concrete,Box,Well drained,6.3,7.9,0,Fine sandy loam,None,Colorado,23,4
40.3165,-106.5209,22.1,Unreinforced Concrete,Box,Poorly drained,8.3,7.1,0,Variable,Occasional,Colorado,22,2
40.177102,-108.55622,21,Unreinforced Concrete,Box,Well drained,16.9,8.2,5,Silty clay loam,None,Colorado,22,3
40.091508,-104.979829,30.5,Unreinforced Concrete,Box,Well drained,8.8,8,0.7,Fine sandy loam,None,Colorado,22,3
40.091769,-104.978817,31,Unreinforced Concrete,Box,Well drained,11,7.9,0,Loam,None,Colorado,22,4
40.097243,-104.979611,22.1,Unreinforced Concrete,Box,Well drained,11,7.9,0,Loam,None,Colorado,22,3
39.172005,-103.964686,22,Corrugated Steel,Round,Well drained,15.8,8.3,0.1,Clay,None,Colorado,38,2
40.241972,-103.46073,44,Unreinforced Concrete,Box,Well drained,7.7,7.4,0.2,Loamy sand,None,Colorado,22,3
39.551608,-107.779241,35.8,Corrugated Steel,Round,Poorly drained,7.3,8.9,11.2,Clay loam,None,Colorado,35,3
39.812331,-105.164229,20.7,Unreinforced Concrete,Box,Well drained,20.5,8.2,0.1,Clay loam,None,Colorado,22,2
39.603204,-105.040523,25.4,Unreinforced Concrete,Box,Well drained,17.1,8.1,0.5,Loam,None,Colorado,22,3
38.934769,-108.395923,81.7,Unreinforced Concrete,Box,Well drained,10.5,8.2,2.8,Very cobbly sandy loam,None,Colorado,22,2
38.838887,-104.707257,143.6,Unreinforced Concrete,Box,Somewhat excessively drained,3,7,0,Loamy coarse sand,Frequent,Colorado,22,2
38.934475,-104.606588,28.7,Reinforced Concrete,Box,Well drained,2.8,6.9,0,Gravelly sandy loam,None,Colorado,22,2
39.149021,-104.038873,25.4,Corrugated Steel,Round,Well drained,17.1,8.1,0.5,Loam,None,Colorado,37,2
38.475108,-105.884764,49.8,Unreinforced Concrete,Box,Well drained,7.1,7.2,0,Very gravelly sandy loam,None,Colorado,22,2
38.315077,-105.105176,40.8,Unreinforced Concrete,Box,Well drained,11.3,7.9,1,Loam,rare,Colorado,22,3
38.37491,-105.109754,37.9,Unreinforced Concrete,Box,Well drained,14.2,8.3,2.1,Silt loam,None,Colorado,22,2
39.740055,-104.01303,23,Corrugated Steel,Round,Well drained,18.9,7.9,2,Clay loam,Occasional,Colorado,35,3
37.4718,-102.619971,44,Unreinforced Concrete,Box,Well drained,13.1,8.2,0.1,Loam,None,Colorado,22,2
37.153998,-104.920947,27,Unreinforced Concrete,Box,Well drained,17.3,7.5,0,Loam,None,Colorado,22,3
40.826516,-102.227941,32,Reinforced Concrete,Box,Well drained,13.4,7.7,0.3,Silt loam,None,Colorado,21,4
40.3923,-106.8257,22,Unreinforced Concrete,Box,Poorly drained,7.2,6.9,1,Loam,rare,Colorado,21,2
39.164926,-104.002738,35.3,Corrugated Steel,Round,Well drained,15.8,8.3,10,Clay,None,Colorado,37,2
40.281091,-104.131065,28,Unreinforced Concrete,Box,Excessively drained,1.8,7.1,0.1,Sand,None,Colorado,21,3
39.83531,-105.053073,22,Unreinforced Concrete,Box,Well drained,20.2,8.2,0.1,Clay loam,None,Colorado,21,3
39.12219,-108.668578,23.5,Unreinforced Concrete,Box,Moderately well drained,4.8,8.2,9.4,Sandy loam,Occasional,Colorado,21,2
38.621124,-108.060479,25.8,Unreinforced Concrete,Box,Well drained,11.9,8.2,1,Clay loam,None,Colorado,21,3
38.082851,-103.794095,25,Unreinforced Concrete,Box,Moderately well drained,15.5,8.1,1.6,Silty clay loam,very rare,Colorado,21,3
37.562973,-102.06346,38,Poly Vinyl Chloride,Arch,Well drained,10.9,8.1,0.8,Loam,None,Colorado,84,0
37.557086,-102.224874,36,Poly Vinyl Chloride,Arch,Well drained,12.4,8.3,2.9,Silt loam,None,Colorado,84,0
40.064829,-106.192286,21.5,Unreinforced Concrete,Box,Poorly drained,8.3,7.1,0,Variable,Occasional,Colorado,20,3
38.669162,-104.861954,23,Unreinforced Concrete,Box,Well drained,13.1,8.2,0.8,Fine sandy loam,None,Colorado,20,3
38.67091,-104.859602,36.8,Unreinforced Concrete,Box,Well drained,13.1,8.2,0.8,Fine sandy loam,None,Colorado,20,3
38.574871,-104.93278,33,Unreinforced Concrete,Box,Well drained,10.4,7.9,1,Loam,None,Colorado,20,3
37.922759,-103.629957,41,Unreinforced Concrete,Box,Well drained,20.2,8.3,9.1,Silty clay loam,None,Colorado,20,4
37.628627,-102.128414,82.5,Unreinforced Concrete,Box,Well drained,12.7,7.6,1,Silt loam,rare,Colorado,20,3
39.648611,-104.915592,20.1,Unreinforced Concrete,Box,Well drained,18.9,7.9,2,Clay loam,Occasional,Colorado,19,4
37.684978,-102.128465,82.5,Unreinforced Concrete,Box,Well drained,12.4,8.2,0,Silt loam,None,Colorado,20,3
40.4144,-105.2533,32.5,Unreinforced Concrete,Box,Poorly drained,1.9,7,0,Fine sandy loam,Occasional,Colorado,19,2
38.824623,-102.995008,25,Corrugated Steel,Round,Well drained,13.8,8.2,1.8,Loam,None,Colorado,34,3
38.848683,-102.154183,36,Corrugated Steel,Round,Well drained,10.2,7.7,1,Silt loam,None,Colorado,33,3
38.537755,-106.185821,30.2,Unreinforced Concrete,Box,Poorly drained,2.1,7.2,0,Variable,Frequent,Colorado,19,3
38.531829,-106.14021,20.4,Unreinforced Concrete,Box,Well drained,4.4,7.9,0,Sandy loam,None,Colorado,19,3
40.157885,-105.065451,21,Unreinforced Concrete,Box,Well drained,12.9,8,0.1,Sandy loam,None,Colorado,18,4
40.061678,-104.979806,59,Unreinforced Concrete,Box,Well drained,21.9,8.1,0.9,Clay loam,None,Colorado,18,1
40.048937,-104.979873,22.6,Unreinforced Concrete,Box,Well drained,22.2,7.2,0,Clay loam,None,Colorado,18,2
39.898959,-105.77471,23,Unreinforced Concrete,Box,Poorly drained,11.1,6.1,0,Moderately decomposed plant material,Occasional,Colorado,18,3
38.114133,-102.737904,36.8,Unreinforced Concrete,Box,Well drained,13.4,8.2,1.5,Clay loam,None,Colorado,18,3
39.739962,-103.667377,40.8,Unreinforced Concrete,Box,Well drained,12,7.9,5.6,Loam,None,Colorado,17,4
39.161831,-102.276519,35,Corrugated Steel,Round,Well drained,12.5,8.1,1,Silt loam,None,Colorado,27,3
40.585594,-102.20924,24.1,Reinforced Concrete,Box,Well drained,10.5,8,0.8,Loam,None,Colorado,17,2
37.361246,-102.904788,28,Corrugated Steel,Round,Well drained,13.9,8.4,0.8,Loam,None,Colorado,27,3
40.436,-106.4558,58,Unreinforced Concrete,Box,Very poorly drained,11.8,6.1,1.7,Loam,Frequent,Colorado,17,3
40.355166,-105.073535,20,Unreinforced Concrete,Box,Well drained,14.4,8.2,1.8,Loam,None,Colorado,17,2
37.460635,-102.067443,24,Poly Vinyl Chloride,Arch,Well drained,12.6,8.1,0.8,Silt loam,None,Colorado,87,2
37.467246,-102.04752,22.7,Poly Vinyl Chloride,Arch,Well drained,16.4,8.2,2.6,Loam,None,Colorado,87,2
38.957907,-105.109077,24,Steel plate,Arch,Well drained,19.3,7.1,0,Gravelly loam,None,Colorado,19,4
37.079318,-108.736538,41,Corrugated Steel,Round,Well drained,12.9,8.2,4,Silty clay loam,very rare,Colorado,65,1
40.563707,-104.999508,25,Unreinforced Concrete,Box,Somewhat poorly drained,18.7,7.8,0.8,Clay loam,rare,Colorado,14,4
40.551143,-107.526298,29,Unreinforced Concrete,Box,Well drained,17.2,8.7,9.4,Fine sandy loam,None,Colorado,16,3
39.739871,-103.760017,46.8,Corrugated Steel,Round,Well drained,24.2,8.2,1,Clay,None,Colorado,32,2
37.161197,-107.327196,32,Corrugated Steel,Round,Well drained,23.2,7.6,0,Loam,None,Colorado,54,0
39.075963,-104.231954,36.9,Corrugated Steel,Round,Well drained,23.3,7.9,8.8,Clay loam,None,Colorado,32,2
39.079504,-104.226834,31,Corrugated Steel,Round,Well drained,17.3,7.8,3.7,Stony clay loam,None,Colorado,32,2
40.082983,-108.19423,33,Unreinforced Concrete,Box,Well drained,8.5,9.1,8.9,Fine sandy loam,None,Colorado,16,2
39.775216,-105.802801,24.6,Steel plate,Arch,Somewhat excessively drained,1.9,5.8,0,Cobbly silt loam,None,Colorado,17,3
38.402662,-105.056959,53.1,Unreinforced Concrete,Box,Well drained,21.9,8.1,1,Clay loam,None,Colorado,16,3
40.14919,-102.95581,70,Corrugated Steel,Round,Well drained,14.9,7.5,0.3,Loam,None,Colorado,16,3
38.076528,-105.446496,62.7,Unreinforced Concrete,Box,Well drained,10.5,7.2,0,Sandy loam,None,Colorado,16,2
38.127596,-103.994035,31,Unreinforced Concrete,Box,Poorly drained,6.5,8.2,10,Silty clay,Occasional,Colorado,16,2
40.934001,-102.517503,20.8,Reinforced Concrete,Box,Somewhat poorly drained,8.1,8.4,2,Fine sandy loam,None,Colorado,14,3
38.874606,-105.984889,20.8,Reinforced Concrete,Box,Somewhat excessively drained,1.9,5.8,0,Cobbly silt loam,None,Colorado,14,4
40.363016,-104.696626,42.2,Unreinforced Concrete,Box,Poorly drained,12.4,7.9,0.1,Loam,Frequent,Colorado,14,2
39.272459,-106.306633,24,Unreinforced Concrete,Arch,Poorly drained,1.6,7,0,Peat,Frequent,Colorado,14,3
38.656242,-102.327542,40,Corrugated Steel,Round,Well drained,12.7,7.6,0.6,Silt loam,rare,Colorado,18,2
40.944055,-102.480499,26.5,Corrugated Steel,Round,Somewhat poorly drained,8.1,8.4,2,Fine sandy loam,Occasional,Colorado,15,3
40.479983,-105.057241,26,Reinforced Concrete,Box,Well drained,25.8,8.5,8,Clay,Occasional,Colorado,13,2
40.375977,-103.800909,125.8,Unreinforced Concrete,Box,Well drained,13.7,7.7,0.1,Loam,rare,Colorado,13,3
38.788143,-107.940615,61.6,Unreinforced Concrete,Box,Well drained,16.1,8.5,1,Silty clay loam,rare,Colorado,13,3
38.520527,-106.785036,61.6,Unreinforced Concrete,Box,Poorly drained,7.4,7.4,0,Slightly decomposed plant material,rare,Colorado,13,3
38.950226,-104.584701,23.1,Unreinforced Concrete,Box,Well drained,2.8,6.9,0,Gravelly sandy loam,None,Colorado,12,2
39.50088,-105.331288,25.4,Steel plate,Arch,Well drained,4.8,6.5,0,Very gravelly sandy loam,None,Colorado,13,4
37.562668,-106.768845,20.2,Unreinforced Concrete,Arch,Well drained,10.2,7,0,Loam,None,Colorado,12,3
39.479129,-105.370221,24,Steel plate,Arch,Well drained,11,6.7,0,Sandy loam,None,Colorado,12,4
38.852265,-104.872514,25,Steel plate,Arch,Well drained,13.9,7.9,1,Variable,None,Colorado,62,1
38.651867,-106.052831,50.2,Corrugated Steel,Round,Somewhat excessively drained,2.5,8.1,0,Gravelly sandy loam,None,Colorado,72,0
38.3299548,-109.0064472,22,Corrugated Steel,Round,Well drained,5.8,8.4,1,Fine sandy loam,None,Colorado,66,1
37.38323,-102.662264,44,Poly Vinyl Chloride,Arch,Well drained,20.8,7.9,0.6,Clay loam,None,Colorado,83,2
40.9304,-104.800655,32.8,Unreinforced Concrete,Box,Well drained,11.9,7.9,1.8,Loam,None,Colorado,11,2
39.011752,-105.063499,35.6,Reinforced Concrete,Box,Well drained,8.6,6.9,0,Moderately decomposed plant material,None,Colorado,11,3
38.310114,-107.774144,34.7,Unreinforced Concrete,Arch,Well drained,5.6,8.2,1,Gravelly loam,None,Colorado,11,4
38.269978,-103.481082,42.2,Reinforced Concrete,Box,Well drained,22.2,8.2,9.8,Silty clay loam,None,Colorado,11,3
38.281332,-103.444914,43,Reinforced Concrete,Box,Well drained,12.8,7.7,2.3,Sandy loam,None,Colorado,11,4
38.449926,-103.206756,20,Reinforced Concrete,Box,Well drained,15.4,8.1,2.8,Loam,None,Colorado,11,4
38.246924,-103.597351,64.3,Reinforced Concrete,Box,Well drained,21.5,8.3,2.5,Clay loam,None,Colorado,11,3
37.68393,-104.806319,118.4,Reinforced Concrete,Box,Somewhat excessively drained,7.1,8.1,2.3,Sandy loam,None,Colorado,11,3
37.601057,-102.62031,32,Unreinforced Concrete,Box,Excessively drained,3.4,7.9,0.8,Gravelly loam,None,Colorado,11,2
37.575778,-102.620415,24.5,Reinforced Concrete,Round,Well drained,17.3,8.1,1.4,Silt loam,None,Colorado,11,3
40.92785,-104.802232,37.7,Unreinforced Concrete,Box,Well drained,11.9,7.9,1.8,Loam,None,Colorado,10,3
40.740762,-106.281894,62,Unreinforced Concrete,Box,Very poorly drained,11.8,6.1,1.7,Loam,Frequent,Colorado,10,3
40.6241,-105.087007,37.9,Unreinforced Concrete,Box,Well drained,17.6,8.1,0.5,Clay loam,None,Colorado,10,3
38.802339,-107.873175,21.7,Reinforced Concrete,Box,Somewhat poorly drained,13.7,8.6,9.2,Clay loam,rare,Colorado,10,3
38.913627,-104.819138,48,Unreinforced Concrete,Box,Well drained,8.9,7,0.1,Sandy loam,None,Colorado,10,3
38.029466,-105.387522,62,Unreinforced Concrete,Box,Well drained,10.5,7.2,0,Sandy loam,None,Colorado,10,4
39.230985,-106.322672,22.3,Reinforced Concrete,Box,Excessively drained,1.6,6.9,0,Gravelly sandy loam,None,Colorado,9,3
37.988563,-103.199398,20.7,Unreinforced Concrete,Box,Well drained,13.4,8.3,2.8,Silt loam,None,Colorado,9,4
37.3045,-104.2905,41,Unreinforced Concrete,Box,Poorly drained,16.9,8.5,2.2,Silty clay loam,Occasional,Colorado,9,3
37.2792,-102.9651,36.3,Reinforced Concrete,Box,Well drained,13.1,8.2,0.1,Loam,None,Colorado,9,3
37.3376,-102.9048,82.3,Reinforced Concrete,Box,Well drained,13.1,8.2,0.1,Loam,None,Colorado,9,3
37.194909,-104.491527,25.7,Unreinforced Concrete,Box,Well drained,21.8,8.5,6.4,Clay loam,None,Colorado,9,3
39.99792,-105.261909,22,Unreinforced Concrete,Box,Well drained,3.2,6.9,0,Very cobbly sandy loam,None,Colorado,8,2
39.734315,-105.081145,21.8,Reinforced Concrete,Box,Well drained,19.9,7.5,0.3,Clay loam,None,Colorado,8,3
38.876394,-104.932497,27.7,Unreinforced Concrete,Box,Somewhat excessively drained,8,6.1,0,Slightly decomposed plant material,None,Colorado,8,3
40.488021,-107.162757,20,Unreinforced Concrete,Box,Moderately well drained,21.7,7.8,1,Loam,very rare,Colorado,7,3
40.479256,-104.990049,32.8,Unreinforced Concrete,Box,Well drained,13.5,8.4,0.8,Silt loam,None,Colorado,7,4
40.179554,-106.007776,82,Unreinforced Concrete,Box,Poorly drained,8.3,7.1,0,Variable,Occasional,Colorado,7,3
39.93599,-105.130709,36.9,Unreinforced Concrete,Box,Well drained,20.5,8.1,2,Clay,None,Colorado,7,3
39.970678,-105.199344,23.3,Unreinforced Concrete,Box,Well drained,10.6,7.3,0,Fine sandy loam,None,Colorado,7,3
39.955155,-105.160695,56.3,Unreinforced Concrete,Box,Well drained,7.5,7.9,0.7,Sandy loam,None,Colorado,7,3
38.390261,-105.645551,20,Unreinforced Concrete,Box,Well drained,3.2,7.6,0,Very gravelly sand,Frequent,Colorado,7,3
40.322153,-105.102625,24.4,Unreinforced Concrete,Box,Well drained,14.4,8.2,1.8,Loam,None,Colorado,7,4
38.05056,-102.260935,53,Unreinforced Concrete,Box,Well drained,13.3,8.2,1,Clay loam,None,Colorado,7,4
37.48217,-108.639193,64,Reinforced Concrete,Box,Well drained,20.9,7.9,1,Very channery clay loam,None,Colorado,6,3
